OrderKey|CustomerKey|StoreKey|Order Date|Delivery Date|Currency Code
343705|1487936|570|2019-05-30|2019-05-30|USD
343706|642641|999999|2019-05-30|2019-06-01|EUR
343800|1323044|999999|2019-05-31|2019-06-06|USD
343801|1740793|540|2019-05-31|2019-05-31|USD
343802|842532|340|2019-05-31|2019-05-31|EUR
343803|1279398|999999|2019-05-31|2019-06-04|USD
343804|1971959|999999|2019-05-31|2019-06-03|USD
343900|805706|330|2019-06-01|2019-06-01|EUR
343901|769912|999999|2019-06-01|2019-06-05|EUR
343902|1004209|999999|2019-06-01|2019-06-05|GBP
343903|1717123|560|2019-06-01|2019-06-01|USD
343904|926874|999999|2019-06-01|2019-06-03|GBP
343905|1322887|510|2019-06-01|2019-06-01|USD
343906|1239579|620|2019-06-01|2019-06-01|USD
343907|180646|999999|2019-06-01|2019-06-02|AUD
343908|787593|999999|2019-06-01|2019-06-03|EUR
344100|370566|999999|2019-06-03|2019-06-07|CAD
344101|345092|999999|2019-06-03|2019-06-06|CAD
344102|1545907|450|2019-06-03|2019-06-03|USD
344200|977921|999999|2019-06-04|2019-06-08|GBP
344201|1686229|999999|2019-06-04|2019-06-07|USD
344202|174158|50|2019-06-04|2019-06-04|AUD
344203|455916|999999|2019-06-04|2019-06-05|EUR
344204|27104|999999|2019-06-04|2019-06-06|AUD
344300|814417|340|2019-06-05|2019-06-05|EUR
344301|543012|999999|2019-06-05|2019-06-07|EUR
344302|1834761|660|2019-06-05|2019-06-05|USD
344303|409668|999999|2019-06-05|2019-06-07|EUR
344304|1900430|999999|2019-06-05|2019-06-11|USD
344305|624989|999999|2019-06-05|2019-06-11|EUR
344400|2058185|440|2019-06-06|2019-06-06|USD
344401|1474402|650|2019-06-06|2019-06-06|USD
344402|533516|999999|2019-06-06|2019-06-07|EUR
344403|1915801|999999|2019-06-06|2019-06-08|USD
344404|1902499|999999|2019-06-06|2019-06-10|USD
344405|2044803|999999|2019-06-06|2019-06-08|USD
344406|604553|999999|2019-06-06|2019-06-11|EUR
344500|365857|999999|2019-06-07|2019-06-11|CAD
344501|2052117|999999|2019-06-07|2019-06-14|USD
344502|357679|74|2019-06-07|2019-06-07|CAD
344503|958302|360|2019-06-07|2019-06-07|GBP
344504|1780459|480|2019-06-07|2019-06-07|USD
344600|345019|999999|2019-06-08|2019-06-11|CAD
344601|2004113|999999|2019-06-08|2019-06-10|USD
344602|160228|999999|2019-06-08|2019-06-14|AUD
344603|93814|999999|2019-06-08|2019-06-09|AUD
344604|1824720|999999|2019-06-08|2019-06-13|USD
344605|2046690|999999|2019-06-08|2019-06-11|USD
344606|1932665|999999|2019-06-08|2019-06-10|USD
344607|1451919|650|2019-06-08|2019-06-08|USD
344608|478233|999999|2019-06-08|2019-06-10|EUR
344800|1471544|999999|2019-06-10|2019-06-13|USD
344801|1252569|999999|2019-06-10|2019-06-12|USD
344802|44477|999999|2019-06-10|2019-06-12|AUD
344900|1050943|999999|2019-06-11|2019-06-14|GBP
344901|1531750|999999|2019-06-11|2019-06-12|USD
344902|2055052|480|2019-06-11|2019-06-11|USD
344903|493097|999999|2019-06-11|2019-06-15|EUR
344904|485040|240|2019-06-11|2019-06-11|EUR
345000|224218|999999|2019-06-12|2019-06-17|CAD
345001|206407|999999|2019-06-12|2019-06-13|CAD
345002|86903|999999|2019-06-12|2019-06-15|AUD
345003|1889515|999999|2019-06-12|2019-06-14|USD
345004|1472297|670|2019-06-12|2019-06-12|USD
345005|1824910|999999|2019-06-12|2019-06-14|USD
345100|290027|80|2019-06-13|2019-06-13|CAD
345101|1319490|999999|2019-06-13|2019-06-15|USD
345102|1389042|999999|2019-06-13|2019-06-16|USD
345103|2048871|999999|2019-06-13|2019-06-18|USD
345104|233537|74|2019-06-13|2019-06-13|CAD
345105|639831|999999|2019-06-13|2019-06-16|EUR
345106|1641012|490|2019-06-13|2019-06-13|USD
345200|435220|210|2019-06-14|2019-06-14|EUR
345201|2084672|620|2019-06-14|2019-06-14|USD
345202|1343826|999999|2019-06-14|2019-06-15|USD
345203|1800385|999999|2019-06-14|2019-06-15|USD
345204|243543|999999|2019-06-14|2019-06-17|CAD
345300|819686|999999|2019-06-15|2019-06-18|EUR
345301|1797235|670|2019-06-15|2019-06-15|USD
345302|627006|999999|2019-06-15|2019-06-18|EUR
345303|695433|999999|2019-06-15|2019-06-16|EUR
345304|1894779|465|2019-06-15|2019-06-15|USD
345305|307977|999999|2019-06-15|2019-06-16|CAD
345306|1792382|500|2019-06-15|2019-06-15|USD
345307|1455089|999999|2019-06-15|2019-06-19|USD
345308|47836|50|2019-06-15|2019-06-15|AUD
345500|1807406|999999|2019-06-17|2019-06-20|USD
345501|276103|90|2019-06-17|2019-06-17|CAD
345502|577890|999999|2019-06-17|2019-06-20|EUR
345600|2052621|999999|2019-06-18|2019-06-20|USD
345601|1416679|440|2019-06-18|2019-06-18|USD
345602|455761|999999|2019-06-18|2019-06-21|EUR
345603|695731|140|2019-06-18|2019-06-18|EUR
345604|499709|999999|2019-06-18|2019-06-19|EUR
345700|1199053|999999|2019-06-19|2019-06-23|GBP
345701|442867|999999|2019-06-19|2019-06-26|EUR
345702|1003173|370|2019-06-19|2019-06-19|GBP
345703|1447551|500|2019-06-19|2019-06-19|USD
345704|1870819|490|2019-06-19|2019-06-19|USD
345705|890100|340|2019-06-19|2019-06-19|EUR
345800|1402454|660|2019-06-20|2019-06-20|USD
345801|242098|999999|2019-06-20|2019-06-22|CAD
345802|2085299|440|2019-06-20|2019-06-20|USD
345803|1576437|650|2019-06-20|2019-06-20|USD
345804|541678|999999|2019-06-20|2019-06-24|EUR
345805|2044831|999999|2019-06-20|2019-06-21|USD
345806|1767317|999999|2019-06-20|2019-06-25|USD
345900|1489272|999999|2019-06-21|2019-06-24|USD
345901|417129|190|2019-06-21|2019-06-21|EUR
345902|1586212|470|2019-06-21|2019-06-21|USD
345903|421274|999999|2019-06-21|2019-06-23|EUR
345904|103959|50|2019-06-21|2019-06-21|AUD
346000|1892810|670|2019-06-22|2019-06-22|USD
346001|802660|999999|2019-06-22|2019-06-24|EUR
346002|968794|390|2019-06-22|2019-06-22|GBP
346003|465242|999999|2019-06-22|2019-06-25|EUR
346004|1603829|630|2019-06-22|2019-06-22|USD
346005|268959|90|2019-06-22|2019-06-22|CAD
346006|446124|999999|2019-06-22|2019-06-26|EUR
346007|1222641|999999|2019-06-22|2019-06-24|USD
346008|1646059|560|2019-06-22|2019-06-22|USD
346200|175271|999999|2019-06-24|2019-06-28|AUD
346201|1809185|999999|2019-06-24|2019-06-26|USD
346202|1161526|360|2019-06-24|2019-06-24|GBP
346300|1260767|999999|2019-06-25|2019-06-27|USD
346301|386653|999999|2019-06-25|2019-06-26|CAD
346302|368181|74|2019-06-25|2019-06-25|CAD
346303|1566621|999999|2019-06-25|2019-06-29|USD
346304|1441148|999999|2019-06-25|2019-06-26|USD
346400|858707|999999|2019-06-26|2019-06-30|EUR
346401|1233736|470|2019-06-26|2019-06-26|USD
346402|555203|270|2019-06-26|2019-06-26|EUR
346403|494715|999999|2019-06-26|2019-06-30|EUR
346404|443064|999999|2019-06-26|2019-06-30|EUR
346405|723864|999999|2019-06-26|2019-06-27|EUR
346500|256970|999999|2019-06-27|2019-06-28|CAD
346501|1511329|670|2019-06-27|2019-06-27|USD
346502|802573|330|2019-06-27|2019-06-27|EUR
346503|591720|999999|2019-06-27|2019-07-01|EUR
346504|2054948|999999|2019-06-27|2019-06-30|USD
346505|266434|80|2019-06-27|2019-06-27|CAD
346506|1863479|560|2019-06-27|2019-06-27|USD
346600|1724799|465|2019-06-28|2019-06-28|USD
346601|636894|999999|2019-06-28|2019-07-01|EUR
346602|1452336|999999|2019-06-28|2019-07-01|USD
346603|1304972|999999|2019-06-28|2019-06-30|USD
346604|1768600|999999|2019-06-28|2019-06-30|USD
346700|445698|999999|2019-06-29|2019-07-01|EUR
346701|1279247|999999|2019-06-29|2019-07-01|USD
346702|1395957|465|2019-06-29|2019-06-29|USD
346703|559142|260|2019-06-29|2019-06-29|EUR
346704|1642890|999999|2019-06-29|2019-07-03|USD
346705|1817283|999999|2019-06-29|2019-07-01|USD
346706|1313545|999999|2019-06-29|2019-07-01|USD
346707|1600130|999999|2019-06-29|2019-07-01|USD
346708|20149|999999|2019-06-29|2019-07-02|AUD
346900|347928|100|2019-07-01|2019-07-01|CAD
346901|1961368|999999|2019-07-01|2019-07-03|USD
346902|70663|60|2019-07-01|2019-07-01|AUD
347000|1714287|999999|2019-07-02|2019-07-04|USD
347001|1440426|999999|2019-07-02|2019-07-08|USD
347002|1712555|999999|2019-07-02|2019-07-05|USD
347003|486127|200|2019-07-02|2019-07-02|EUR
347004|2098002|999999|2019-07-02|2019-07-03|USD
347100|48822|50|2019-07-03|2019-07-03|AUD
347101|1939196|510|2019-07-03|2019-07-03|USD
347102|527810|999999|2019-07-03|2019-07-06|EUR
347103|399352|80|2019-07-03|2019-07-03|CAD
347104|304331|999999|2019-07-03|2019-07-04|CAD
347105|115902|999999|2019-07-03|2019-07-05|AUD
347200|573383|240|2019-07-04|2019-07-04|EUR
347201|1369229|999999|2019-07-04|2019-07-06|USD
347202|1198478|380|2019-07-04|2019-07-04|GBP
347203|1641245|999999|2019-07-04|2019-07-07|USD
347204|1237380|999999|2019-07-04|2019-07-07|USD
347205|1746117|999999|2019-07-04|2019-07-05|USD
347206|277277|80|2019-07-04|2019-07-04|CAD
347300|1277723|999999|2019-07-05|2019-07-08|USD
347301|1642430|470|2019-07-05|2019-07-05|USD
347302|1117767|999999|2019-07-05|2019-07-07|GBP
347303|1409453|610|2019-07-05|2019-07-05|USD
347304|1599967|620|2019-07-05|2019-07-05|USD
347400|64003|35|2019-07-06|2019-07-06|AUD
347401|854631|310|2019-07-06|2019-07-06|EUR
347402|134303|999999|2019-07-06|2019-07-07|AUD
347403|101173|999999|2019-07-06|2019-07-09|AUD
347404|1949137|999999|2019-07-06|2019-07-09|USD
347405|1180105|999999|2019-07-06|2019-07-11|GBP
347406|107353|999999|2019-07-06|2019-07-07|AUD
347407|1565612|999999|2019-07-06|2019-07-11|USD
347408|1262896|465|2019-07-06|2019-07-06|USD
347600|481380|200|2019-07-08|2019-07-08|EUR
347601|44631|999999|2019-07-08|2019-07-12|AUD
347602|372163|999999|2019-07-08|2019-07-11|CAD
347700|1283499|500|2019-07-09|2019-07-09|USD
347701|1203183|605|2019-07-09|2019-07-09|USD
347702|1464010|610|2019-07-09|2019-07-09|USD
347703|183390|999999|2019-07-09|2019-07-11|AUD
347704|1698773|999999|2019-07-09|2019-07-14|USD
347800|403639|240|2019-07-10|2019-07-10|EUR
347801|1837422|999999|2019-07-10|2019-07-13|USD
347802|356714|100|2019-07-10|2019-07-10|CAD
347803|1502243|999999|2019-07-10|2019-07-14|USD
347804|549831|999999|2019-07-10|2019-07-13|EUR
347805|260497|80|2019-07-10|2019-07-10|CAD
347900|2059592|670|2019-07-11|2019-07-11|USD
347901|411059|255|2019-07-11|2019-07-11|EUR
347902|1325989|465|2019-07-11|2019-07-11|USD
347903|1386803|999999|2019-07-11|2019-07-12|USD
347904|1340447|620|2019-07-11|2019-07-11|USD
347905|1950933|999999|2019-07-11|2019-07-14|USD
347906|1839940|999999|2019-07-11|2019-07-13|USD
348000|1052486|999999|2019-07-12|2019-07-14|GBP
348001|892503|999999|2019-07-12|2019-07-13|EUR
348002|1488774|470|2019-07-12|2019-07-12|USD
348003|1630511|999999|2019-07-12|2019-07-16|USD
348004|1597110|999999|2019-07-12|2019-07-17|USD
348100|424438|999999|2019-07-13|2019-07-20|EUR
348101|498247|200|2019-07-13|2019-07-13|EUR
348102|2026903|999999|2019-07-13|2019-07-15|USD
348103|1658914|999999|2019-07-13|2019-07-18|USD
348104|1109295|999999|2019-07-13|2019-07-14|GBP
348105|1036041|999999|2019-07-13|2019-07-15|GBP
348106|1780765|450|2019-07-13|2019-07-13|USD
348107|316540|74|2019-07-13|2019-07-13|CAD
348108|568181|999999|2019-07-13|2019-07-17|EUR
348300|1633205|999999|2019-07-15|2019-07-18|USD
348301|668953|999999|2019-07-15|2019-07-18|EUR
348302|1395849|999999|2019-07-15|2019-07-17|USD
348400|1074327|999999|2019-07-16|2019-07-18|GBP
348401|2072900|999999|2019-07-16|2019-07-17|USD
348402|1208929|999999|2019-07-16|2019-07-19|USD
348403|2047942|490|2019-07-16|2019-07-16|USD
348404|1357077|999999|2019-07-16|2019-07-21|USD
348500|1346692|999999|2019-07-17|2019-07-20|USD
348501|1658759|999999|2019-07-17|2019-07-21|USD
348502|1312886|999999|2019-07-17|2019-07-21|USD
348503|1635587|590|2019-07-17|2019-07-17|USD
348504|519173|200|2019-07-17|2019-07-17|EUR
348505|1917859|999999|2019-07-17|2019-07-21|USD
348600|1874264|999999|2019-07-18|2019-07-22|USD
348601|317821|74|2019-07-18|2019-07-18|CAD
348602|899744|999999|2019-07-18|2019-07-21|EUR
348603|868723|340|2019-07-18|2019-07-18|EUR
348604|1542042|999999|2019-07-18|2019-07-19|USD
348605|261464|74|2019-07-18|2019-07-18|CAD
348606|387016|999999|2019-07-18|2019-07-21|CAD
348700|392207|999999|2019-07-19|2019-07-22|CAD
348701|1998159|650|2019-07-19|2019-07-19|USD
348702|831691|340|2019-07-19|2019-07-19|EUR
348703|1653132|590|2019-07-19|2019-07-19|USD
348704|1764107|999999|2019-07-19|2019-07-22|USD
348800|932129|420|2019-07-20|2019-07-20|GBP
348801|1592902|510|2019-07-20|2019-07-20|USD
348802|2081697|550|2019-07-20|2019-07-20|USD
348803|327124|90|2019-07-20|2019-07-20|CAD
348804|1591709|999999|2019-07-20|2019-07-22|USD
348805|1410384|999999|2019-07-20|2019-07-23|USD
348806|1207063|999999|2019-07-20|2019-07-22|USD
348807|1669260|560|2019-07-20|2019-07-20|USD
348808|866393|999999|2019-07-20|2019-07-24|EUR
349000|829461|340|2019-07-22|2019-07-22|EUR
349001|686094|999999|2019-07-22|2019-07-24|EUR
349002|1546094|999999|2019-07-22|2019-07-26|USD
349100|140555|999999|2019-07-23|2019-07-24|AUD
349101|1631513|999999|2019-07-23|2019-07-26|USD
349102|837010|999999|2019-07-23|2019-07-27|EUR
349200|1470213|490|2019-07-24|2019-07-24|USD
349201|1002741|999999|2019-07-24|2019-07-25|GBP
349202|1633425|620|2019-07-24|2019-07-24|USD
349203|1401419|540|2019-07-24|2019-07-24|USD
349300|509355|999999|2019-07-25|2019-07-28|EUR
349301|1980538|999999|2019-07-25|2019-07-28|USD
349302|205291|999999|2019-07-25|2019-07-27|CAD
349303|647222|130|2019-07-25|2019-07-25|EUR
349400|1811591|999999|2019-07-26|2019-07-30|USD
349401|194882|60|2019-07-26|2019-07-26|AUD
349500|1957028|999999|2019-07-27|2019-07-30|USD
349501|149816|40|2019-07-27|2019-07-27|AUD
349502|953892|360|2019-07-27|2019-07-27|GBP
349503|1418748|999999|2019-07-27|2019-07-30|USD
349700|54715|50|2019-07-29|2019-07-29|AUD
349800|1907993|660|2019-07-30|2019-07-30|USD
349801|1478631|999999|2019-07-30|2019-08-03|USD
349900|236159|100|2019-07-31|2019-07-31|CAD
349901|1593472|999999|2019-07-31|2019-08-03|USD
350000|1817|999999|2019-08-01|2019-08-05|AUD
350001|581252|999999|2019-08-01|2019-08-02|EUR
350002|2007618|999999|2019-08-01|2019-08-05|USD
350100|560660|999999|2019-08-02|2019-08-09|EUR
350101|1216668|550|2019-08-02|2019-08-02|USD
350200|229270|100|2019-08-03|2019-08-03|CAD
350201|1319400|999999|2019-08-03|2019-08-08|USD
350202|1943934|999999|2019-08-03|2019-08-06|USD
350203|315340|999999|2019-08-03|2019-08-06|CAD
350204|271863|999999|2019-08-03|2019-08-07|CAD
350400|1741518|999999|2019-08-05|2019-08-06|USD
350401|1554227|999999|2019-08-05|2019-08-10|USD
350500|1338712|999999|2019-08-06|2019-08-08|USD
350501|1204927|540|2019-08-06|2019-08-06|USD
350502|146815|50|2019-08-06|2019-08-06|AUD
350600|1301346|999999|2019-08-07|2019-08-12|USD
350601|590496|200|2019-08-07|2019-08-07|EUR
350602|1381810|999999|2019-08-07|2019-08-09|USD
350603|887497|999999|2019-08-07|2019-08-10|EUR
350604|2046871|999999|2019-08-07|2019-08-10|USD
350700|383661|999999|2019-08-08|2019-08-10|CAD
350701|1572958|660|2019-08-08|2019-08-08|USD
350702|576477|999999|2019-08-08|2019-08-09|EUR
350703|774483|999999|2019-08-08|2019-08-13|EUR
350704|1547933|999999|2019-08-08|2019-08-09|USD
350705|1987561|999999|2019-08-08|2019-08-10|USD
350800|318123|999999|2019-08-09|2019-08-11|CAD
350801|978134|999999|2019-08-09|2019-08-15|GBP
350802|478813|255|2019-08-09|2019-08-09|EUR
350803|851307|330|2019-08-09|2019-08-09|EUR
350900|907647|400|2019-08-10|2019-08-10|GBP
350901|453526|999999|2019-08-10|2019-08-13|EUR
350902|492950|999999|2019-08-10|2019-08-15|EUR
350903|1999763|585|2019-08-10|2019-08-10|USD
350904|1307115|540|2019-08-10|2019-08-10|USD
350905|2044283|999999|2019-08-10|2019-08-11|USD
350906|1614457|550|2019-08-10|2019-08-10|USD
350907|1871990|530|2019-08-10|2019-08-10|USD
350908|405444|255|2019-08-10|2019-08-10|EUR
351100|1249709|560|2019-08-12|2019-08-12|USD
351101|176434|999999|2019-08-12|2019-08-17|AUD
351102|1407125|999999|2019-08-12|2019-08-17|USD
351200|1300176|999999|2019-08-13|2019-08-19|USD
351201|826356|999999|2019-08-13|2019-08-17|EUR
351202|1644504|999999|2019-08-13|2019-08-14|USD
351203|1894378|585|2019-08-13|2019-08-13|USD
351300|977757|360|2019-08-14|2019-08-14|GBP
351301|1580601|650|2019-08-14|2019-08-14|USD
351302|160994|999999|2019-08-14|2019-08-17|AUD
351303|1882011|999999|2019-08-14|2019-08-17|USD
351304|287247|999999|2019-08-14|2019-08-18|CAD
351305|1243165|999999|2019-08-14|2019-08-18|USD
351400|312980|74|2019-08-15|2019-08-15|CAD
351401|295323|100|2019-08-15|2019-08-15|CAD
351402|1834179|999999|2019-08-15|2019-08-17|USD
351403|349379|999999|2019-08-15|2019-08-21|CAD
351404|1531189|999999|2019-08-15|2019-08-17|USD
351405|313669|90|2019-08-15|2019-08-15|CAD
351406|350612|999999|2019-08-15|2019-08-19|CAD
351500|1990102|999999|2019-08-16|2019-08-18|USD
351501|1880377|999999|2019-08-16|2019-08-18|USD
351502|1249091|660|2019-08-16|2019-08-16|USD
351503|884269|340|2019-08-16|2019-08-16|EUR
351600|678586|999999|2019-08-17|2019-08-19|EUR
351601|393126|999999|2019-08-17|2019-08-18|CAD
351602|1797153|620|2019-08-17|2019-08-17|USD
351603|1510045|570|2019-08-17|2019-08-17|USD
351604|1404820|999999|2019-08-17|2019-08-18|USD
351605|800715|320|2019-08-17|2019-08-17|EUR
351606|1284006|500|2019-08-17|2019-08-17|USD
351607|549023|999999|2019-08-17|2019-08-20|EUR
351608|1556443|490|2019-08-17|2019-08-17|USD
351800|1910431|999999|2019-08-19|2019-08-20|USD
351801|1305162|999999|2019-08-19|2019-08-24|USD
351802|1070473|999999|2019-08-19|2019-08-23|GBP
351900|488599|999999|2019-08-20|2019-08-22|EUR
351901|122511|60|2019-08-20|2019-08-20|AUD
351902|1268973|999999|2019-08-20|2019-08-24|USD
351903|1934859|550|2019-08-20|2019-08-20|USD
352000|1540591|999999|2019-08-21|2019-08-25|USD
352001|687949|999999|2019-08-21|2019-08-22|EUR
352002|1763607|999999|2019-08-21|2019-08-24|USD
352003|392326|999999|2019-08-21|2019-08-23|CAD
352004|610314|999999|2019-08-21|2019-08-23|EUR
352005|1557830|999999|2019-08-21|2019-08-24|USD
352100|1496135|999999|2019-08-22|2019-08-27|USD
352101|1756561|430|2019-08-22|2019-08-22|USD
352102|425555|999999|2019-08-22|2019-08-27|EUR
352103|1397123|999999|2019-08-22|2019-08-24|USD
352104|1452590|999999|2019-08-22|2019-08-25|USD
352105|1059657|999999|2019-08-22|2019-08-26|GBP
352106|871609|999999|2019-08-22|2019-08-25|EUR
352200|2083421|999999|2019-08-23|2019-08-28|USD
352201|350943|999999|2019-08-23|2019-08-28|CAD
352202|164146|999999|2019-08-23|2019-08-28|AUD
352203|1976349|999999|2019-08-23|2019-08-24|USD
352300|1806980|999999|2019-08-24|2019-08-25|USD
352301|1522501|999999|2019-08-24|2019-08-29|USD
352302|80923|40|2019-08-24|2019-08-24|AUD
352303|1326748|999999|2019-08-24|2019-08-27|USD
352304|1693545|999999|2019-08-24|2019-08-29|USD
352305|125653|35|2019-08-24|2019-08-24|AUD
352306|156009|50|2019-08-24|2019-08-24|AUD
352307|472027|240|2019-08-24|2019-08-24|EUR
352308|33036|999999|2019-08-24|2019-08-26|AUD
352500|155181|60|2019-08-26|2019-08-26|AUD
352501|1707415|999999|2019-08-26|2019-08-27|USD
352502|1699525|999999|2019-08-26|2019-09-02|USD
352600|406988|999999|2019-08-27|2019-09-03|EUR
352601|515196|999999|2019-08-27|2019-08-30|EUR
352602|1941750|999999|2019-08-27|2019-08-29|USD
352603|1938723|999999|2019-08-27|2019-08-29|USD
352700|480968|999999|2019-08-28|2019-08-31|EUR
352701|1874375|500|2019-08-28|2019-08-28|USD
352702|1683873|670|2019-08-28|2019-08-28|USD
352703|1757494|999999|2019-08-28|2019-08-31|USD
352704|1404604|999999|2019-08-28|2019-09-03|USD
352705|825529|999999|2019-08-28|2019-08-30|EUR
352800|1389502|999999|2019-08-29|2019-08-31|USD
352801|1693259|999999|2019-08-29|2019-08-31|USD
352802|625824|999999|2019-08-29|2019-09-05|EUR
352803|2097644|999999|2019-08-29|2019-08-31|USD
352804|1430617|670|2019-08-29|2019-08-29|USD
352805|1125353|390|2019-08-29|2019-08-29|GBP
352806|1334877|999999|2019-08-29|2019-09-01|USD
352900|661584|999999|2019-08-30|2019-09-02|EUR
352901|1996166|999999|2019-08-30|2019-09-04|USD
352902|52409|999999|2019-08-30|2019-09-01|AUD
352903|791898|999999|2019-08-30|2019-09-01|EUR
353000|290183|999999|2019-08-31|2019-09-02|CAD
353001|1194370|420|2019-08-31|2019-08-31|GBP
353002|1931454|999999|2019-08-31|2019-09-03|USD
353003|690542|999999|2019-08-31|2019-09-06|EUR
353004|1990806|570|2019-08-31|2019-08-31|USD
353005|534328|220|2019-08-31|2019-08-31|EUR
353006|470994|999999|2019-08-31|2019-09-03|EUR
353007|757109|999999|2019-08-31|2019-09-01|EUR
353008|1768158|999999|2019-08-31|2019-09-02|USD
353200|1608939|999999|2019-09-02|2019-09-05|USD
353201|938247|999999|2019-09-02|2019-09-06|GBP
353202|467641|999999|2019-09-02|2019-09-03|EUR
353300|1427899|570|2019-09-03|2019-09-03|USD
353301|1347112|999999|2019-09-03|2019-09-06|USD
353302|1593463|999999|2019-09-03|2019-09-05|USD
353303|1308125|999999|2019-09-03|2019-09-05|USD
353400|1278914|480|2019-09-04|2019-09-04|USD
353401|639665|999999|2019-09-04|2019-09-05|EUR
353402|1789809|430|2019-09-04|2019-09-04|USD
353403|1470648|999999|2019-09-04|2019-09-08|USD
353404|881842|999999|2019-09-04|2019-09-10|EUR
353405|1001258|999999|2019-09-04|2019-09-06|GBP
353500|1235391|650|2019-09-05|2019-09-05|USD
353501|396507|999999|2019-09-05|2019-09-06|CAD
353502|1603161|999999|2019-09-05|2019-09-09|USD
353503|1184700|380|2019-09-05|2019-09-05|GBP
353504|1619965|605|2019-09-05|2019-09-05|USD
353505|2054854|999999|2019-09-05|2019-09-09|USD
353506|115895|999999|2019-09-05|2019-09-07|AUD
353600|550823|270|2019-09-06|2019-09-06|EUR
353601|1873729|999999|2019-09-06|2019-09-10|USD
353602|1759474|500|2019-09-06|2019-09-06|USD
353603|1513361|999999|2019-09-06|2019-09-08|USD
353700|807878|310|2019-09-07|2019-09-07|EUR
353701|17272|999999|2019-09-07|2019-09-11|AUD
353702|1593463|490|2019-09-07|2019-09-07|USD
353703|95295|999999|2019-09-07|2019-09-11|AUD
353704|1313973|999999|2019-09-07|2019-09-11|USD
353705|2004116|999999|2019-09-07|2019-09-10|USD
353706|2007990|610|2019-09-07|2019-09-07|USD
353707|907250|400|2019-09-07|2019-09-07|GBP
353708|152771|50|2019-09-07|2019-09-07|AUD
353900|1718600|999999|2019-09-09|2019-09-12|USD
353902|21224|999999|2019-09-09|2019-09-14|AUD
354000|1712190|590|2019-09-10|2019-09-10|USD
354001|1978807|999999|2019-09-10|2019-09-11|USD
354002|346829|999999|2019-09-10|2019-09-12|CAD
354003|363898|100|2019-09-10|2019-09-10|CAD
354100|2016862|999999|2019-09-11|2019-09-12|USD
354101|379310|100|2019-09-11|2019-09-11|CAD
354102|993747|999999|2019-09-11|2019-09-14|GBP
354103|417275|999999|2019-09-11|2019-09-15|EUR
354104|1522712|999999|2019-09-11|2019-09-14|USD
354105|879136|999999|2019-09-11|2019-09-16|EUR
354200|275321|90|2019-09-12|2019-09-12|CAD
354201|927892|999999|2019-09-12|2019-09-13|GBP
354202|1649990|999999|2019-09-12|2019-09-16|USD
354203|866947|999999|2019-09-12|2019-09-14|EUR
354204|1078673|360|2019-09-12|2019-09-12|GBP
354205|396730|999999|2019-09-12|2019-09-13|CAD
354206|334764|999999|2019-09-12|2019-09-15|CAD
354300|2026978|999999|2019-09-13|2019-09-18|USD
354301|1963267|670|2019-09-13|2019-09-13|USD
354302|1747544|560|2019-09-13|2019-09-13|USD
354303|408628|999999|2019-09-13|2019-09-15|EUR
354400|1829547|999999|2019-09-14|2019-09-17|USD
354401|1718486|490|2019-09-14|2019-09-14|USD
354402|1535456|999999|2019-09-14|2019-09-18|USD
354403|523637|240|2019-09-14|2019-09-14|EUR
354404|913883|380|2019-09-14|2019-09-14|GBP
354405|305033|74|2019-09-14|2019-09-14|CAD
354406|119536|999999|2019-09-14|2019-09-16|AUD
354407|1988950|999999|2019-09-14|2019-09-17|USD
354408|2087903|999999|2019-09-14|2019-09-17|USD
354600|452057|999999|2019-09-16|2019-09-18|EUR
354601|584022|999999|2019-09-16|2019-09-18|EUR
354602|469741|999999|2019-09-16|2019-09-20|EUR
354700|426677|999999|2019-09-17|2019-09-20|EUR
354701|206855|999999|2019-09-17|2019-09-21|CAD
354702|144770|999999|2019-09-17|2019-09-19|AUD
354703|2067709|650|2019-09-17|2019-09-17|USD
354800|2082622|999999|2019-09-18|2019-09-20|USD
354801|1171480|999999|2019-09-18|2019-09-21|GBP
354802|399001|999999|2019-09-18|2019-09-19|CAD
354803|298093|999999|2019-09-18|2019-09-21|CAD
354804|179637|60|2019-09-18|2019-09-18|AUD
354805|1589138|999999|2019-09-18|2019-09-20|USD
354900|2002020|999999|2019-09-19|2019-09-22|USD
354901|328534|999999|2019-09-19|2019-09-22|CAD
354902|910260|999999|2019-09-19|2019-09-21|GBP
354903|1644065|999999|2019-09-19|2019-09-24|USD
354904|1463727|999999|2019-09-19|2019-09-22|USD
354905|1849308|430|2019-09-19|2019-09-19|USD
354906|1614844|999999|2019-09-19|2019-09-25|USD
355000|1666279|999999|2019-09-20|2019-09-22|USD
355001|1300782|999999|2019-09-20|2019-09-26|USD
355002|1602238|570|2019-09-20|2019-09-20|USD
355003|11799|999999|2019-09-20|2019-09-23|AUD
355100|488633|999999|2019-09-21|2019-09-24|EUR
355101|1881619|999999|2019-09-21|2019-09-24|USD
355102|514578|999999|2019-09-21|2019-09-22|EUR
355103|314907|999999|2019-09-21|2019-09-25|CAD
355104|1796189|999999|2019-09-21|2019-09-23|USD
355105|914028|390|2019-09-21|2019-09-21|GBP
355106|513501|230|2019-09-21|2019-09-21|EUR
355107|1981931|999999|2019-09-21|2019-09-25|USD
355108|867319|999999|2019-09-21|2019-09-26|EUR
355300|1515391|999999|2019-09-23|2019-09-25|USD
